buurt_idx,n_houses,total_addresses,mean_distance,pct_within_100m,pct_within_250m,pct_within_500m,date,hour
0,0,0,,,,,2023-10-27,0
1,1,1,1369.6245679047643,0.0,0.0,0.0,2023-10-27,0
2,0,0,,,,,2023-10-27,0
3,2265,4088,193.31925070647048,21.379647749510763,79.03620352250489,95.69471624266144,2023-10-27,0
4,316,662,701.0720332774822,0.0,0.0,28.851963746223564,2023-10-27,0
5,478,676,869.1079937864738,0.0,0.0,0.14792899408284024,2023-10-27,0
6,551,774,193.64192597704917,11.498708010335918,75.96899224806202,100.0,2023-10-27,0
7,604,1293,405.9896031744198,3.3255993812838365,25.135344160866204,64.96519721577727,2023-10-27,0
8,820,1803,200.52901672929957,16.638935108153078,68.71880199667221,100.0,2023-10-27,0
9,1293,1758,348.29040024771905,5.858930602957907,21.786120591581344,87.20136518771331,2023-10-27,0
10,698,1136,284.5283643333853,14.43661971830986,36.17957746478873,90.3169014084507,2023-10-27,0
11,856,1084,149.46195635948908,28.321033210332104,89.11439114391145,100.0,2023-10-27,0
12,2030,3678,222.3530812751254,11.582381729200652,65.41598694942904,98.99401848830887,2023-10-27,0
13,302,455,485.88767662403376,0.0,0.0,46.81318681318681,2023-10-27,0
14,1033,1764,161.56395116843092,19.784580498866212,89.56916099773242,100.0,2023-10-27,0
15,1810,2948,189.8017910899127,16.757123473541384,79.13839891451832,100.0,2023-10-27,0
16,1846,3146,124.64527874909942,36.23649078194533,96.15384615384616,100.0,2023-10-27,0
17,1167,2213,266.5260222991839,6.05512878445549,44.87121554450971,99.32218707636692,2023-10-27,0
18,593,940,194.6492377098607,3.2978723404255317,83.61702127659575,100.0,2023-10-27,0
19,1646,2719,622.5959546206,0.0,5.627068775285031,36.99889665318132,2023-10-27,0
20,3441,5180,206.00843012468388,15.714285714285714,67.45173745173744,99.92277992277992,2023-10-27,0
21,1224,2289,227.93543144618246,11.052861511577108,55.17693315858454,100.0,2023-10-27,0
22,254,407,203.74982790717857,9.336609336609335,67.81326781326781,100.0,2023-10-27,0
23,785,1634,148.550644567798,19.15544675642595,98.71481028151776,100.0,2023-10-27,0
24,1765,3033,123.71836195413809,37.05901747444774,96.3402571711177,100.0,2023-10-27,0
25,653,1107,1100.1106793978322,0.0,0.0,0.0,2023-10-27,0
26,1323,3207,508.73439938191524,1.6214530714062987,12.441534144059869,49.85968194574368,2023-10-27,0
27,1521,3433,184.27133940701034,21.438974657733763,74.04602388581417,100.0,2023-10-27,0
28,1773,2076,1049.3134214290883,0.0,0.0,19.026974951830443,2023-10-27,0
29,100,210,1617.6452380861626,0.0,0.0,0.0,2023-10-27,0
30,1031,2968,1740.498820952929,0.0,0.0,0.0,2023-10-27,0
31,550,550,1541.4951239936713,0.0,0.0,0.0,2023-10-27,0
32,655,1002,2251.5415147136637,0.0,0.0,0.0,2023-10-27,0
33,2374,3319,755.0037018332615,4.097619764989455,19.373305212413378,52.54594757457065,2023-10-27,0
34,157,201,710.9547955044536,2.4875621890547266,2.9850746268656714,3.482587064676617,2023-10-27,0
35,3724,5534,351.9427717245662,4.8608601373328515,28.966389591615467,81.17094325984822,2023-10-27,0
36,1596,2997,572.6406490190482,0.0,2.3023023023023024,38.7721054387721,2023-10-27,0
37,346,1194,861.7085354580287,0.0,0.0,0.0,2023-10-27,0
38,2317,3640,865.2030519407635,0.0,0.0,4.835164835164836,2023-10-27,0
39,844,1995,1006.4946941234899,0.0,0.0,0.4511278195488722,2023-10-27,0
