year,month,hour,weekday,mean_distance,mean_pct_500m,mean_n_bikes,mean_covered_addresses_per_bike_500m,n_days
2024,1,0,False,599.2258451933578,56.835994263258314,272.125,663.159528478056,8
2024,1,0,True,586.8329257223185,58.02946054740228,276.17391304347825,666.987782769249,23
2024,1,1,False,596.0447648337363,56.95552287746875,272.0,664.73213340216,8
2024,1,1,True,586.8100747136582,58.04092908624726,276.3478260869565,666.650380453147,23
2024,1,2,False,596.1091127754496,57.00077553418669,271.125,667.4979689172783,8
2024,1,2,True,587.2695548589276,57.990069206794644,276.17391304347825,666.5260674784054,23
2024,1,3,False,596.5808235387792,56.804127863632345,271.5,663.8344083418376,8
2024,1,3,True,587.425597461116,57.93764356275722,276.4347826086956,665.1770709095828,23
2024,1,4,False,593.0685265782766,57.50953227864896,272.0,670.9221615388756,8
2024,1,4,True,586.9339149881284,57.91355276379424,276.69565217391306,664.1626674351961,23
2024,1,5,False,596.0789235479662,56.95891880109681,271.625,665.1477887034938,8
2024,1,5,True,587.083275602625,57.88330878470847,276.5652173913044,664.186218218497,23
2024,1,6,False,595.2667431133434,57.22573573080277,271.5,668.52869239372,8
2024,1,6,True,586.799718948675,57.95104870516762,276.4347826086956,665.2546432159965,23
2024,1,7,False,593.7966100063229,57.36382346251532,271.375,670.469321707957,8
2024,1,7,True,588.4873486897784,57.826007294814794,276.1304347826087,664.6444936454781,23
2024,1,8,False,594.702192963401,57.260247791859896,271.5,668.9437959345872,8
2024,1,8,True,588.9477058285889,57.77591656287753,274.60869565217394,667.8615982205428,23
2024,1,9,False,593.9683157899716,57.353754154083326,271.75,669.3999394374084,8
2024,1,9,True,588.4915364540972,57.81378334323153,274.6521739130435,667.994475221223,23
2024,1,10,False,595.1399960716687,57.13400630536145,271.25,667.9945518247506,8
2024,1,10,True,589.6724635648751,57.70820411197249,273.95652173913044,668.7976899455052,23
2024,1,11,False,597.0550140820544,56.737867865401384,269.625,667.1096122304338,8
2024,1,11,True,590.3131402224835,57.5666947039249,273.3478260869565,668.724031488536,23
2024,1,12,False,597.7515919437438,56.632475770479786,266.5,673.9018000368568,8
