buurt_idx,mean_distance,std_distance,mean_pct_100m,mean_pct_250m,mean_pct_500m,total_addresses,n_observations,percentage_met_herkomstland_buiten_europa,personenautos_per_huishouden,bevolkingsdichtheid_inwoners_per_km2,percentage_koopwoningen,buurtcode,gemiddeld_inkomen_per_inwoner,gemiddeld_inkomen_per_ontvanger,gemiddelde_woz_waarde,pct_huishoudens_laag_inkomen,pct_personen_laagste_40,pct_personen_hoogste_20,buurtnaam
55,206.47691293295563,51.44753266095148,13.000143869353236,73.34349690478375,99.48544284751712,3067,7889,52.0,0.4,9343.0,,BU05182664,35.9,42.4,294.0,8.1,38.7,24.2,Bezuidenhout-West
56,178.617805240706,59.307340877987095,27.87164898944803,74.20060554624268,99.71264623301617,2495,7889,32.0,0.8,8673.0,,BU05182665,47.0,60.0,463.0,4.3,25.6,43.7,Bezuidenhout-Midden
57,178.20562307225768,67.46695929831469,23.736676351996834,81.20481260263833,97.60029139304999,5249,7889,26.0,0.6,12269.0,,BU05182666,43.1,50.9,369.0,3.1,27.1,35.7,Bezuidenhout-Oost
58,187.63199331509756,59.8736179539833,25.988442402368136,74.04810469724296,98.65657235266447,4649,7889,61.0,0.2,17934.0,,BU05182718,24.4,28.7,223.0,8.7,57.4,10.1,Huygenspark
59,169.44341680219196,81.07149046050216,26.015170560978014,83.3159480148167,98.78544844438811,576,7889,45.0,0.2,9677.0,,BU05182762,27.0,29.6,207.0,12.7,51.2,9.8,Rivierenbuurt-Zuid
60,169.27861739187816,56.390580239655165,25.644682059508952,80.00093449902062,99.55125542078825,1918,7889,47.0,0.9,11020.0,,BU05182763,35.0,42.3,336.0,11.2,46.1,23.2,Rivierenbuurt-Noord
61,225.490739760174,69.44359156862149,17.711852351717205,61.70523034067771,96.58972948352022,4746,7889,42.0,0.4,13032.0,,BU05182811,34.6,40.5,318.0,7.6,43.1,22.4,Kortenbos
62,164.01955292897043,53.269431937172634,27.72555468265338,82.53845653273996,99.37442183340521,1907,7889,32.0,0.6,4490.0,,BU05182812,54.5,62.1,522.0,5.4,30.6,34.9,Voorhout
63,149.24200774486417,48.31182603330062,27.22740860395214,89.72553755661225,99.84319087212879,2455,7889,49.0,0.9,14243.0,,BU05182813,41.5,48.6,388.0,5.5,35.5,31.7,Uilebomen
64,188.37990293375805,69.48823182147001,27.06307304109208,74.61479178832865,97.0489032408563,4458,7889,47.0,0.3,14974.0,,BU05182814,31.1,35.5,282.0,7.6,46.3,16.3,Zuidwal
65,419.18124551844153,147.4885873303281,4.489112887596392,26.761327887245447,69.49005676907589,6050,7889,79.0,0.5,22143.0,,BU05182915,21.1,27.2,243.0,10.1,57.8,7.3,Schildersbuurt-West
66,490.68008282908295,94.05842327769557,0.7426103253653137,8.173816119061096,53.08578940511804,4253,7889,82.0,0.5,20794.0,,BU05182916,19.8,25.8,237.0,11.1,63.2,6.2,Schildersbuurt-Noord
67,580.950992513192,100.64481687245183,0.0,3.6596106848788335,34.220386317603555,2632,7889,86.0,0.5,19495.0,,BU05182917,18.9,24.8,248.0,11.3,62.7,5.1,Schildersbuurt-Oost
