buurt_idx,n_houses,total_addresses,mean_distance,pct_within_100m,pct_within_250m,pct_within_500m,date,hour
0,0,0,,,,,2021-10-09,0
1,1,1,5253.920781326115,0.0,0.0,0.0,2021-10-09,0
2,0,0,,,,,2021-10-09,0
3,2265,4088,174.10371269322323,22.211350293542072,83.34148727984343,98.40998043052838,2021-10-09,0
4,316,662,276.15353316228675,4.531722054380665,53.47432024169184,89.87915407854985,2021-10-09,0
5,478,676,632.3213693062621,0.0,18.34319526627219,25.443786982248522,2021-10-09,0
6,551,774,139.08369769798364,24.54780361757106,100.0,100.0,2021-10-09,0
7,604,1293,371.77387574611186,4.176334106728538,32.40525908739366,71.61639597834494,2021-10-09,0
8,820,1803,212.68384877221146,14.198557958957295,69.21797004991681,99.38990571270105,2021-10-09,0
9,1293,1758,508.35945854930435,1.0807736063708762,9.442548350398178,43.85665529010239,2021-10-09,0
10,698,1136,193.70774069051953,17.253521126760564,62.23591549295775,100.0,2021-10-09,0
11,856,1084,112.49595381848702,49.2619926199262,97.87822878228782,100.0,2021-10-09,0
12,2030,3678,147.0520430463239,33.65959760739533,87.4932028276237,100.0,2021-10-09,0
13,302,455,450.5553942920908,0.0,0.0,63.29670329670329,2021-10-09,0
14,1033,1764,109.33296305538575,40.41950113378685,100.0,100.0,2021-10-09,0
15,1810,2948,146.8810445151924,23.337856173677068,95.48846675712348,100.0,2021-10-09,0
16,1846,3146,122.9896500693497,34.2339478703115,98.63318499682137,100.0,2021-10-09,0
17,1167,2213,204.1345246652575,23.587889742431088,67.28422955264347,99.90962494351558,2021-10-09,0
18,593,940,199.59406241584077,13.936170212765958,67.4468085106383,100.0,2021-10-09,0
19,1646,2719,609.2291576853437,0.0,5.8477381390217,37.10923133504965,2021-10-09,0
20,3441,5180,198.550353972566,15.675675675675677,75.71428571428571,99.74903474903475,2021-10-09,0
21,1224,2289,141.1873493291574,25.731760594145914,98.51463521188292,100.0,2021-10-09,0
22,254,407,178.73084507639203,8.845208845208845,85.25798525798525,100.0,2021-10-09,0
23,785,1634,141.8342173433713,22.827417380660954,100.0,100.0,2021-10-09,0
24,1765,3033,109.17358359402076,44.08176722716782,100.0,100.0,2021-10-09,0
25,653,1107,1059.8046997169918,0.0,0.0,0.0,2021-10-09,0
26,1323,3207,418.8388437997638,2.962270034299969,30.30869971936389,62.89367009666355,2021-10-09,0
27,1521,3433,144.05949396085367,29.653364404311098,87.91144771337022,100.0,2021-10-09,0
28,1773,2076,825.0285024523331,1.1560693641618496,9.007707129094413,39.59537572254335,2021-10-09,0
