year,month,hour,mean_distance,std_distance,mean_pct_500m,std_pct_500m,mean_n_bikes,mean_covered_addresses_per_bike_500m,n_days
2021,10,0,1430.250618910756,49.24841241198133,39.07589708430532,0.6420161446560085,304.2903225806452,407.06135337129604,31
2021,10,1,1430.2224069024674,49.309704808023035,39.070536976793385,0.6494223894368137,304.03225806451616,407.42763835539904,31
2021,10,2,1430.1856595299064,49.37358527801945,39.076294506725404,0.6518139573240236,304.51612903225805,406.7729901263448,31
2021,10,3,1430.1432794233172,49.40129496039125,39.084721900094934,0.6583735343939924,304.7096774193548,406.5917513163195,31
2021,10,4,1430.1195175462947,49.35576458243564,39.084640377547224,0.6582948838104448,304.8709677419355,406.37198233921646,31
2021,10,5,1430.1197584133874,49.35596244514419,39.08456904531798,0.6583969995224305,304.83870967741933,406.42005128315753,31
2021,10,6,1430.1422170495136,49.35264550307149,39.08456904531798,0.6583969995224305,304.8709677419355,406.3730777199911,31
2021,10,7,1430.1794182344001,49.406292170332684,39.08102281449259,0.6625157753331037,304.8709677419355,406.3296712042002,31
2021,10,8,1430.3046093823543,49.38365986887711,39.07243237602764,0.6588377815474123,304.06451612903226,407.31968536217096,31
2021,10,9,1430.4505433169475,49.36121931133342,39.07253427921228,0.65815695093122,303.258064516129,408.41907650771174,31
2021,10,10,1430.5410909787327,49.659160305606896,39.0769976386994,0.6689289846892029,303.1290322580645,408.6303732577575,31
2021,10,11,1430.3671226192248,49.52105132016755,39.08054386952479,0.6635638272359647,302.2258064516129,409.9299488262301,31
2021,10,12,1430.8809097584174,50.05051223420242,39.086912818564635,0.6784824991075437,301.19354838709677,411.52358238111304,31
2021,10,13,1430.6673685728085,49.91610679046288,39.04818960840236,0.727241908240148,299.35483870967744,413.5999949694728,31
2021,10,14,1434.9900314677889,50.03566380492823,38.992061334304,0.6865154080061878,297.7096774193548,415.4570170438106,31
2021,10,15,1434.6542854540164,49.251619407797335,38.98895328717255,0.6783434051439581,297.38709677419354,415.9285685160996,31
2021,10,16,1434.239475441713,48.934624474198195,38.99496557506616,0.6577663590219,297.2903225806452,416.08958989987053,31
2021,10,17,1434.0684260527328,48.942845231796255,38.996616406657296,0.6624249930541405,298.80645161290323,413.8788022851757,31
2021,10,18,1433.9894429922674,48.97914574837668,39.00240450754471,0.6574799024736374,300.2258064516129,411.93655733697466,31
2021,10,19,1433.9878619236522,48.92667655353766,39.00544122244691,0.6585644526165678,300.35483870967744,411.62076523417005,31
