date,hour,year,month,n_bikes,mean_distance,median_distance,pct_within_100m,pct_within_250m,pct_within_500m,covered_addresses_500m,covered_addresses_per_bike_500m,band_0-100m,band_100-250m,band_250-500m,band_500m+,weekday
2022-02-27,8,2022,2,289,1500.5298147048682,1001.5568515808703,6.861345228016528,24.782976787677377,37.0721136228661,117354.0,406.06920415224914,6.861345228016528,17.92163155966085,12.28913683518872,62.9278863771339,False
2022-02-27,9,2022,2,289,1500.5298147048682,1001.5568515808703,6.861345228016528,24.782976787677377,37.0721136228661,117354.0,406.06920415224914,6.861345228016528,17.92163155966085,12.28913683518872,62.9278863771339,False
2022-02-27,10,2022,2,288,1500.5298147048682,1001.5568515808703,6.861345228016528,24.782976787677377,37.0721136228661,117354.0,407.4791666666667,6.861345228016528,17.92163155966085,12.28913683518872,62.9278863771339,False
2022-02-27,11,2022,2,284,1500.6801169140326,1001.5568515808703,6.844918434652953,24.698631521752866,37.0721136228661,117354.0,413.21830985915494,6.844918434652953,17.853713087099912,12.37348210111323,62.9278863771339,False
2022-02-27,12,2022,2,279,1510.2894515800365,1014.6017911592485,6.733089879831688,24.054195782104905,36.597000214811914,115850.0,415.23297491039426,6.733089879831688,17.321105902273214,12.542804432707008,63.402999785188086,False
2022-02-27,13,2022,2,279,1510.7006008387107,1014.6017911592485,6.68760029820948,23.97711621324505,36.536347439315634,115658.0,414.5448028673835,6.68760029820948,17.28951591503557,12.559231226070585,63.463652560684366,False
2022-02-27,14,2022,2,274,1498.8774156073018,993.6883015774328,6.884090018827632,24.556160679311084,36.67692288252316,116103.0,423.7335766423358,6.884090018827632,17.672070660483453,12.12076220321207,63.32307711747684,False
2022-02-27,15,2022,2,272,1509.3078407412625,1013.3864225959775,6.6411630169701406,23.868130757275175,36.288681939372495,114874.0,422.33088235294116,6.6411630169701406,17.22696774030503,12.420551182097322,63.711318060627505,False
2022-02-27,16,2022,2,276,1497.49903945262,994.3599194514011,6.828175741417001,24.775395190740344,37.10086051125236,117445.00000000001,425.5253623188406,6.828175741417001,17.94721944932334,12.325465320512011,62.89913948874764,False
2022-02-27,17,2022,2,277,1497.1828671885805,994.3213458327398,6.880615120231491,24.85658145794109,37.111917006785525,117480.0,424.115523465704,6.880615120231491,17.9759663377096,12.255335548844439,62.88808299321447,False
2022-02-27,18,2022,2,284,1495.2909842302802,994.3213458327398,7.009502268161083,25.37907984685174,37.322938121533,118148.0,416.01408450704224,7.009502268161083,18.369577578690656,11.943858274681258,62.677061878467,False
2022-02-27,19,2022,2,286,1494.2992408200626,994.3213458327398,7.238529675634012,25.770163888853787,37.3336787171938,118182.0,413.2237762237762,7.238529675634012,18.531634213219778,11.56351482834001,62.6663212828062,False
2022-02-27,20,2022,2,291,1494.5938465930485,994.3213458327398,7.2565359683594695,25.604948255600906,37.322938121533,118148.0,406.0068728522337,7.2565359683594695,18.348412287241437,11.717989865932093,62.677061878467,False
2022-02-27,21,2022,2,290,1494.8604775931667,994.3213458327398,7.135862217111664,25.525341487762038,37.322938121533,118148.0,407.4068965517241,7.135862217111664,18.389479270650373,11.79759663377096,62.677061878467,False
