buurt_idx,n_houses,total_addresses,mean_distance,pct_within_100m,pct_within_250m,pct_within_500m,date,hour
0,0,0,,,,,2023-10-23,0
1,1,1,1369.6245679047643,0.0,0.0,0.0,2023-10-23,0
2,0,0,,,,,2023-10-23,0
3,2265,4088,210.40552313547886,20.229941291585128,72.30919765166341,95.67025440313111,2023-10-23,0
4,316,662,371.5368316481789,0.0,24.47129909365559,81.57099697885197,2023-10-23,0
5,478,676,756.4947422035253,0.0,18.34319526627219,25.443786982248522,2023-10-23,0
6,551,774,298.1222571778546,4.3927648578811365,28.552971576227392,100.0,2023-10-23,0
7,604,1293,675.1272148034744,0.0,0.0,26.759474091260632,2023-10-23,0
8,820,1803,245.3161689573784,12.146422628951747,49.19578480310594,98.89073765945646,2023-10-23,0
9,1293,1758,621.6249076121343,0.0,2.9579067121729237,22.639362912400454,2023-10-23,0
10,698,1136,360.22226344518606,3.433098591549296,23.151408450704224,90.14084507042254,2023-10-23,0
11,856,1084,192.0090634971243,14.944649446494465,72.97047970479706,100.0,2023-10-23,0
12,2030,3678,204.18258036284988,19.65742251223491,62.53398586188146,99.42903752039152,2023-10-23,0
13,302,455,457.6012555189252,0.0,0.0,60.43956043956044,2023-10-23,0
14,1033,1764,160.35457478865607,18.537414965986397,90.98639455782312,100.0,2023-10-23,0
15,1810,2948,176.44151956398014,20.522388059701495,84.70149253731343,100.0,2023-10-23,0
16,1846,3146,113.92224551687242,36.52256834075016,98.79211697393515,100.0,2023-10-23,0
17,1167,2213,266.3431216534333,6.05512878445549,44.87121554450971,99.32218707636692,2023-10-23,0
18,593,940,176.49560643137625,14.042553191489363,84.14893617021276,100.0,2023-10-23,0
19,1646,2719,617.8510068699089,0.0,6.2890768664950345,37.550570062522986,2023-10-23,0
20,3441,5180,188.6855186638907,19.324324324324323,75.59845559845559,100.0,2023-10-23,0
21,1224,2289,180.00353077002978,26.998689384010483,77.06422018348624,100.0,2023-10-23,0
22,254,407,182.67947191059287,9.336609336609335,79.85257985257985,100.0,2023-10-23,0
23,785,1634,172.61592142845757,15.055079559363524,87.69889840881274,100.0,2023-10-23,0
24,1765,3033,158.91648929505763,22.551928783382788,89.91097922848664,100.0,2023-10-23,0
25,653,1107,668.7492083738856,0.0,0.0,12.737127371273713,2023-10-23,0
26,1323,3207,250.89204434470136,7.047084502650453,43.560960399126905,100.0,2023-10-23,0
27,1521,3433,194.21289791323895,17.739586367608506,71.22050684532479,100.0,2023-10-23,0
28,1773,2076,733.4891764437049,0.0,0.0,27.504816955684007,2023-10-23,0
29,100,210,1280.1874483945928,0.0,0.0,0.0,2023-10-23,0
