date,hour,year,month,n_bikes,mean_distance,median_distance,pct_within_100m,pct_within_250m,pct_within_500m,covered_addresses_500m,covered_addresses_per_bike_500m,band_0-100m,band_100-250m,band_250-500m,band_500m+,weekday
2024-01-01,0,2024,1,252,591.586763015734,423.3618244184162,5.814137151088591,26.906139829919507,57.19872629171457,181066.0,718.515873015873,5.814137151088591,21.09200267883092,30.292586461795068,42.80127370828542,True
2024-01-01,1,2024,1,257,589.0372848098758,417.2637663531079,5.923438506930843,27.47065290185623,57.60307812835643,182346.0,709.5175097276265,5.923438506930843,21.547214394925383,30.13242522650021,42.39692187164356,True
2024-01-01,2,2024,1,249,603.0191788496522,436.07574925035675,5.726316986567937,26.867915945361958,55.639444521664416,176130.0,707.3493975903615,5.726316986567937,21.14159895879402,28.771528576302458,44.36055547833559,True
2024-01-01,3,2024,1,254,602.7652423309797,436.2387132699688,5.627440326514108,26.85622765008403,55.46285649300597,175571.0,691.2244094488188,5.627440326514108,21.22878732356992,28.60662884292195,44.53714350699403,True
2024-01-01,4,2024,1,257,615.8431157652885,459.6288679224595,5.613540732129544,26.836010058251937,53.16626442082918,168301.00000000003,654.8677042801557,5.613540732129544,21.222469326122393,26.33025436257724,46.83373557917083,True
2024-01-01,5,2024,1,256,609.968219995748,451.8110376918894,5.9013255158644915,27.540466773651424,53.904522422572946,170638.0,666.5546875,5.9013255158644915,21.63914125778693,26.364055648921518,46.095477577427054,True
2024-01-01,6,2024,1,257,610.194712949462,451.943710071566,5.94239249927343,27.422952021127383,53.904522422572946,170638.0,663.9610894941634,5.94239249927343,21.480559521853955,26.48157040144556,46.095477577427054,True
2024-01-01,7,2024,1,259,610.0496556051952,453.42738343305933,5.929124704633619,27.1705480230986,53.77121267643008,170216.0,657.2046332046332,5.929124704633619,21.24142331846498,26.600664653331478,46.22878732356992,True
2024-01-01,8,2024,1,259,610.0496556051952,453.42738343305933,5.929124704633619,27.1705480230986,53.77121267643008,170216.0,657.2046332046332,5.929124704633619,21.24142331846498,26.600664653331478,46.22878732356992,True
2024-01-01,9,2024,1,259,612.4961745833443,459.1718757090727,5.932915503102136,27.0726190626619,53.35580434425504,168901.0,652.1274131274131,5.932915503102136,21.13970355955976,26.28318528159315,46.64419565574496,True
2024-01-01,10,2024,1,259,611.7999461909677,456.8466093835412,5.907959413184397,27.060930767383972,53.56808905849202,169573.0,654.7220077220077,5.907959413184397,21.152971354199572,26.507158291108052,46.43191094150798,True
2024-01-01,11,2024,1,258,612.0952748197959,456.8466093835412,5.811294052237203,26.970899303756678,53.56808905849202,169573.0,657.2596899224807,5.811294052237203,21.15960525151948,26.59718975473534,46.43191094150798,True
2024-01-01,12,2024,1,261,612.0398094752719,456.787176088471,5.851729235901389,26.941204715753297,53.57251165670529,169587.0,649.7586206896551,5.851729235901389,21.089475479851906,26.631306940951994,46.42748834329471,True
