date,hour,year,month,n_bikes,mean_distance,median_distance,pct_within_100m,pct_within_250m,pct_within_500m,covered_addresses_500m,covered_addresses_per_bike_500m,band_0-100m,band_100-250m,band_250-500m,band_500m+,weekday
2026-01-01,0,2026,1,549,478.18460238316857,298.8806612963251,10.721009868712013,42.26519162486259,71.41327284903777,226063.0,411.77231329690346,10.721009868712013,31.544181756150568,29.148081224175186,28.586727150962233,True
2026-01-01,1,2026,1,545,480.0771710776701,299.85632872551014,10.753547555566788,42.055434109604626,70.90498995438406,224454.00000000003,411.84220183486246,10.753547555566788,31.301886554037832,28.849555844779438,29.095010045615943,True
2026-01-01,2,2026,1,531,496.89312222222486,291.1069713963612,11.324694524823412,43.54995640581761,71.04019509976118,224882.0,423.5065913370998,11.324694524823412,32.225261880994196,27.49023869394357,28.959804900238822,True
2026-01-01,3,2026,1,550,522.1684293168978,291.0156860142315,11.486435259480157,43.549640505945234,71.3203982865591,225769.0,410.4890909090909,11.486435259480157,32.06320524646508,27.77075778061386,28.679601713440906,True
2026-01-01,4,2026,1,575,470.4506789924238,276.2221903386173,12.075588521462237,45.707552534148775,72.82502937868813,230532.0,400.92521739130433,12.075588521462237,33.63196401268654,27.117476844539357,27.174970621311868,True
2026-01-01,5,2026,1,575,475.0571994427505,285.5727345067939,11.842454415648417,44.29105750641277,72.40267124932082,229195.0,398.6,11.842454415648417,32.44860309076435,28.111613742908048,27.597328750679186,True
2026-01-01,6,2026,1,588,470.9773293224542,274.0692900594583,12.459406866399627,46.118538268110534,72.4323658373242,229289.0,389.94727891156464,12.459406866399627,33.659131401710916,26.31382756921366,27.567634162675798,True
2026-01-01,7,2026,1,594,467.63115702763866,270.6942331118696,12.47235876116706,46.54847799441489,73.14629954889497,231548.99999999997,389.81313131313124,12.47235876116706,34.07611923324783,26.597821554480095,26.853700451105016,True
2026-01-01,8,2026,1,592,466.81848286747817,268.43129248421434,12.46351356474052,47.01000770795689,73.22053601890345,231784.0,391.52702702702703,12.46351356474052,34.546494143216364,26.21052831094656,26.77946398109655,True
2026-01-01,9,2026,1,598,466.42021893447617,268.452450107039,12.425605580055347,47.02548680170333,73.41955293850062,232414.00000000003,388.65217391304355,12.425605580055347,34.59988122164799,26.394066136797278,26.580447061499385,True
2026-01-01,10,2026,1,599,466.4867975744862,268.36075014115823,12.383906796901654,47.044756693918295,73.41955293850062,232414.00000000003,388.00333889816363,12.383906796901654,34.66084989701665,26.374796244582317,26.580447061499385,True
2026-01-01,11,2026,1,600,466.03286191279545,266.45342809503944,12.364005104941937,47.33727997573889,73.4170257395216,232406.0,387.3433333333333,12.364005104941937,34.97327487079695,26.079745763782714,26.582974260478398,True
2026-01-01,12,2026,1,598,466.05457897159124,266.6720871976575,12.366848203793325,47.32306448148195,73.41734163939397,232406.99999999994,388.64046822742466,12.366848203793325,34.956216277688625,26.09427715791203,26.582658360606022,True
2026-01-01,13,2026,1,608,464.2495234230873,265.56512492720816,12.482467557083107,47.43931563451648,73.86844665714754,233835.0,384.5970394736842,12.482467557083107,34.95684807743338,26.42913102263107,26.13155334285245,True
2026-01-01,14,2026,1,608,465.80579430724265,267.0651100769798,12.457827367037744,47.220081123087226,73.41955293850062,232414.00000000003,382.25986842105266,12.457827367037744,34.76225375604948,26.19947181541339,26.580447061499385,True
2026-01-01,15,2026,1,603,503.7213257716802,267.43115582986104,12.492576352999153,47.119309063799136,73.37248385751653,232265.0,385.1824212271973,12.492576352999153,34.626732710799985,26.25317479371738,26.627516142483476,True
2026-01-01,16,2026,1,605,502.14023232214623,264.17244670717145,12.78667913418163,47.63991205347553,73.48620781157204,232625.0,384.504132231405,12.78667913418163,34.8532329192939,25.846295758096517,26.513792188427953,True
2026-01-01,17,2026,1,606,501.559175280896,263.80782655589746,12.706440566598012,47.668658941861786,73.74682520628262,233450.0,385.23102310231025,12.706440566598012,34.962218375263774,26.078166264420826,26.25317479371738,True
2026-01-01,18,2026,1,611,501.3536995028323,263.74435520862056,12.780677036606477,47.69677403050329,73.74682520628262,233450.0,382.07855973813423,12.780677036606477,34.916096993896815,26.050051175779327,26.25317479371738,True
2026-01-01,19,2026,1,618,503.22974506205446,265.75258380194134,12.479940358104095,47.34265027356929,73.59866816613805,232981.0,376.9919093851133,12.479940358104095,34.862709915465196,26.25601789256877,26.401331833861942,True
2026-01-01,20,2026,1,621,502.59405159540387,265.8165646266846,12.43666207558852,47.2861041964139,73.7632519996462,233502.0,376.0096618357488,12.43666207558852,34.84944212082539,26.47714780323229,26.23674800035381,True
2026-01-01,21,2026,1,622,502.0836886378013,264.41226302059124,12.494787652105789,47.56978228180796,73.7632519996462,233502.0,375.40514469453376,12.494787652105789,35.074994629702175,26.193469717838237,26.23674800035381,True
2026-01-01,22,2026,1,620,501.4442895236203,262.9074650042064,12.680220877190765,47.8951591503557,73.7632519996462,233502.0,376.6161290322581,12.680220877190765,35.21493827316494,25.86809284929049,26.23674800035381,True
2026-01-01,23,2026,1,622,500.5297944475728,261.25994657053604,12.641365192888463,48.102389466634655,73.85991736059339,233808.0,375.89710610932474,12.641365192888463,35.4610242737462,25.75752789395873,26.140082639406614,True
2026-01-02,0,2026,1,620,500.5297944475728,261.25994657053604,12.641365192888463,48.102389466634655,73.85991736059339,233808.0,377.10967741935485,12.641365192888463,35.4610242737462,25.75752789395873,26.140082639406614,True
2026-01-02,1,2026,1,621,500.21168257286905,260.01918045508836,12.640101593398956,48.30519718470034,73.85991736059339,233808.0,376.5024154589372,12.640101593398956,35.66509559130138,25.55472017589305,26.140082639406614,True
2026-01-02,2,2026,1,622,499.96016147424444,259.55445049585256,12.665373583189071,48.372167957644145,73.86276045944477,233817.0,375.911575562701,12.665373583189071,35.70679437445507,25.49059250180063,26.137239540555225,True
