year,month,hour,weekday,mean_distance,mean_pct_500m,mean_n_bikes,mean_covered_addresses_per_bike_500m,n_days
2026,1,0,False,491.2711064827395,72.36753616351538,682.1111111111111,336.9700225144184,9
2026,1,0,True,481.8097287667866,72.84602236111606,676.3636363636364,342.42345566899525,22
2026,1,1,False,491.47497600809334,72.27188870215696,678.3333333333334,338.36004418848916,9
2026,1,1,True,482.5835823782209,72.84402644828604,675.2727272727273,342.9504617183063,22
2026,1,2,False,490.33310654965084,72.45914712650455,678.0,339.27789096383174,9
2026,1,2,True,482.50645467040306,72.93876769182876,675.7727272727273,343.3315281050539,22
2026,1,3,False,485.58821901925955,72.84693176983957,681.8888888888889,339.31854851840484,9
2026,1,3,True,483.7764936272659,73.01758470998669,677.4545454545455,342.6377882132905,22
2026,1,4,False,485.61841869690954,72.86732486160076,682.4444444444445,339.10080673657296,9
2026,1,4,True,481.0255712257638,73.12371270802007,679.2727272727273,342.06477191640556,22
2026,1,5,False,484.9703596183587,73.00719830509189,682.1111111111111,339.88817566783734,9
2026,1,5,True,481.73698222830075,73.01963805915715,679.1363636363636,341.6291331018261,22
2026,1,6,False,483.02316740790815,73.14819494812924,683.5555555555555,339.79708181779654,9
2026,1,6,True,481.9323173981683,72.99942046732504,679.9545454545455,341.01205739529524,22
2026,1,7,False,483.4165609709948,73.14212265058245,682.7777777777778,340.1543341625694,9
2026,1,7,True,482.0662873054103,72.99644813670767,679.5909090909091,341.14947207106957,22
2026,1,8,False,486.38852998932026,72.91583304200344,682.4444444444445,339.33404643882227,9
2026,1,8,True,482.32203321199046,72.98319470115297,674.3636363636364,343.6127418204588,22
2026,1,9,False,487.1701225226642,72.76469250306423,680.4444444444445,339.6108877652752,9
2026,1,9,True,484.90690374228836,72.80722411315418,670.9545454545455,344.42856424819007,22
2026,1,10,False,487.49408699114315,72.77792519771822,678.2222222222222,340.82415702809914,9
2026,1,10,True,488.720803839761,72.75287497602034,674.0454545454545,342.7541441711273,22
2026,1,11,False,491.0177687215332,72.62955755765876,671.0,343.6336944412892,9
2026,1,11,True,490.6833371943472,72.64556953300809,679.0909090909091,339.7785632410742,22
2026,1,12,False,490.560515451031,72.60407496795372,666.5555555555555,345.74368386122705,9
2026,1,12,True,491.49819436881313,72.61087798338711,680.7272727272727,338.84678973848486,22
2026,1,13,False,491.82689213548827,72.71871152164054,662.4444444444445,348.3113648838066,9
2026,1,13,True,492.42782830023765,72.56583353340325,680.5454545454545,338.6698709162952,22
2026,1,14,False,491.30569629400674,72.81081388443118,661.0,349.5391267574198,9
2026,1,14,True,492.24304351729427,72.4932339990971,684.0,336.5291701612682,22
2026,1,15,False,490.57969565406916,72.61786926238081,659.5555555555555,349.2983658364729,9
2026,1,15,True,493.86785452980035,72.3947593934263,683.2272727272727,336.54605725695234,22
2026,1,16,False,491.45827192515895,72.47715341923002,656.6666666666666,349.90509734041075,9
2026,1,16,True,493.51630214820904,72.34424413201629,684.5,335.6102614377196,22
2026,1,17,False,491.40284952292274,72.41811524308144,658.7777777777778,348.6596604012526,9
2026,1,17,True,492.986801745632,72.372919224977,684.2727272727273,335.7337175572111,22
2026,1,18,False,487.62481830405966,72.53819229457031,658.4444444444445,349.3855448823926,9
2026,1,18,True,490.41567218872495,72.4156949395138,685.3181818181819,335.4564736582808,22
2026,1,19,False,487.32369958376836,72.52106350149035,663.4444444444445,346.8037111603815,9
2026,1,19,True,489.2682675648884,72.44342233285738,685.5909090909091,335.36209201328643,22
2026,1,20,False,487.93781361047996,72.65949784556287,665.2222222222222,346.5552587981738,9
2026,1,20,True,488.3803840824084,72.36081451623093,685.9090909090909,334.7922287102092,22
2026,1,21,False,487.20569323144383,72.84187737188154,666.3333333333334,346.8663933013079,9
2026,1,21,True,488.47728437512194,72.35369241001736,684.8181818181819,335.30898390078005,22
2026,1,22,False,487.701302718185,72.79221089194681,666.4444444444445,346.6095873539499,9
2026,1,22,True,487.57471269472785,72.40552870725732,685.7272727272727,335.12784780664623,22
2026,1,23,False,484.65510770376164,72.8776091574459,667.1111111111111,346.6444832106073,9
2026,1,23,True,485.85148987856974,72.47176716686062,687.3181818181819,334.6581039656557,22
2026,2,0,False,370.1042140150654,80.85630978405085,880.5,292.12102034459986,8
2026,2,0,True,362.24303246818664,81.18024930817928,871.6,296.4913646016185,20
2026,2,1,False,370.3659151417761,80.94586739786958,875.125,294.2837702784119,8
2026,2,1,True,362.2903495334545,81.21833103779426,869.4,297.3457545341326,20
2026,2,2,False,370.14113089098015,80.88162126132501,874.125,294.48173460458315,8
2026,2,2,True,363.17544499530646,81.20724295227384,870.55,296.93161824927773,20
2026,2,3,False,370.0628935006823,80.91534357270119,879.5,292.66087836672745,8
2026,2,3,True,363.1501552971823,81.22010007707956,873.25,296.03829008947395,20
2026,2,4,False,369.07418349273416,81.20834070433035,882.125,293.00938921120246,8
2026,2,4,True,363.24300237799446,81.2288505035444,873.95,295.8476707128113,20
2026,2,5,False,368.9136228304975,81.36419780386409,880.625,294.01373020789026,8
2026,2,5,True,362.9996897957653,81.29343623245175,874.2,296.0067658662887,20
2026,2,6,False,368.9231118455043,81.433774750755,882.5,293.51641591885027,8
2026,2,6,True,363.62496255930944,81.1931854079531,874.2,295.6134131671344,20
2026,2,7,False,368.0529424054229,81.57288915705278,882.875,293.985440948644,8
2026,2,7,True,363.2724165466267,81.18820998496317,872.55,296.13676106231554,20
2026,2,8,False,367.7231713119943,81.55681775104563,883.375,293.7845279504366,8
2026,2,8,True,363.92318216017037,81.0702529726178,869.3,296.93877182221604,20
2026,2,9,False,367.7553738339899,81.61987926306878,882.25,294.3344991959686,8
2026,2,9,True,366.6458022604381,80.95229596027244,862.5,298.8670842564808,20
2026,2,10,False,368.46895874479117,81.53190114861194,877.75,295.4339660459008,8
2026,2,10,True,369.18651089199386,80.80968296288808,863.65,298.0052404757827,20
2026,2,11,False,369.0485898616547,81.36889681446569,872.25,296.90149944871797,8
2026,2,11,True,368.70600429078274,80.90252593537951,865.5,297.68151407045866,20
2026,2,12,False,370.80662386219103,81.20834070433035,865.75,298.3673291294625,8
2026,2,12,True,369.70502874664624,80.80800869356449,864.95,297.54059171983334,20
2026,2,13,False,372.2153818207363,81.00486169903587,860.125,299.3710425968145,8
2026,2,13,True,370.80770353730867,80.70414081552711,864.25,297.38755697052454,20
2026,2,14,False,372.81941214955236,80.96608498970167,857.375,300.3563297754933,8
2026,2,14,True,370.2824108631419,80.75730676404807,868.85,296.0400490406838,20
2026,2,15,False,375.410863245515,80.7643039462212,855.875,300.1472340230982,8
2026,2,15,True,370.7777790872057,80.67616788182818,870.1,295.181466378027,20
2026,2,16,False,371.75822057840514,81.01560229469668,855.5,301.3106116348136,8
2026,2,16,True,370.7616131230902,80.70433035545054,869.45,295.52354797642914,20
2026,2,17,False,370.8092195786681,80.90405015226374,857.0,300.3060257838023,8
2026,2,17,True,370.5796864139978,80.59006937161197,866.95,296.07386214528674,20
2026,2,18,False,369.8376945070053,81.00991609699389,860.75,299.44439333258373,8
2026,2,18,True,369.1308677656816,80.5309329155031,869.9,294.7828298434382,20
2026,2,19,False,363.93417054327665,81.3922339175375,866.25,298.8438566335196,8
2026,2,19,True,368.4247277049582,80.58793704747343,872.85,293.9092496007712,20
2026,2,20,False,364.26163981140434,81.42354749238682,866.625,298.8978863865754,8
2026,2,20,True,367.4149564081718,80.53728250293787,874.05,293.3364357737763,20
2026,2,21,False,364.89379969173444,81.31874770972593,866.125,298.6802613286344,8
2026,2,21,True,367.56944202576415,80.51979744500184,872.85,293.6751585340495,20
2026,2,22,False,363.6339233267822,81.40080270157571,869.0,297.9637181182077,8
2026,2,22,True,365.951525709687,80.71496038615601,875.95,293.41536314179973,20
2026,2,23,False,362.3261784754453,81.52775496278699,869.875,298.08155929854763,8
2026,2,23,True,363.6877508335967,80.90908085773134,878.6,293.2060868384721,20
2026,3,0,False,349.77911172582367,81.79734391387305,913.0,283.8104788799666,5
2026,3,0,True,346.97482032008713,82.1165712649052,902.9333333333333,288.12014956179416,15
2026,3,1,False,350.1017468018773,81.92698922149636,908.2,285.7553798424513,5
2026,3,1,True,346.5559361897024,82.16915806366015,902.0666666666667,288.6127582274733,15
2026,3,2,False,349.274348002798,81.91466912647367,912.8,284.28581051750047,5
2026,3,2,True,347.55913262460336,82.1488141118791,903.8666666666667,287.9368230587657,15
