buurt_idx,mean_distance,std_distance,mean_pct_100m,mean_pct_250m,mean_pct_500m,total_addresses,n_observations,percentage_met_herkomstland_buiten_europa,personenautos_per_huishouden,bevolkingsdichtheid_inwoners_per_km2,percentage_koopwoningen,buurtcode,gemiddeld_inkomen_per_inwoner,gemiddeld_inkomen_per_ontvanger,gemiddelde_woz_waarde,pct_huishoudens_laag_inkomen,pct_personen_laagste_40,pct_personen_hoogste_20,buurtnaam
102,,,,,,0,0,,,,,BU05184209,,,,,,,Tedingerbroek
103,1594.6343236597083,437.55399889661055,0.0,0.0,0.0,2686,1883,44.0,1.0,8416.0,,BU05184212,34.1,44.7,411.0,3.3,35.4,28.8,Morgenweide
104,1766.0396259343302,652.3831135555702,0.0,0.0,0.0,2032,1883,41.0,1.0,9887.0,,BU05184213,33.9,43.1,427.0,3.8,37.7,27.2,Singels
105,1875.4666144482703,867.0496488744243,0.0,0.039258335090853164,0.9816489517135184,1672,1883,42.0,1.1,5692.0,,BU05184214,32.8,41.9,412.0,3.8,37.1,26.0,Waterbuurt
106,2245.244527287288,897.0024477056646,0.0,0.0,0.0,1100,1883,25.0,1.2,6703.0,,BU05184215,38.8,50.8,550.0,2.1,37.2,34.4,De Bras
107,938.5586329227834,312.0462874024516,0.0,0.0,6.727960701009028,32,1883,10.0,1.3,79.0,,BU05184316,60.0,,836.0,,,,Vlietzoom-Oost
108,,,,,,0,0,,,24.0,,BU05184317,,,,,,,De Rivieren
109,270.84234579824545,106.69823730326314,8.43764635586197,52.90516219884249,92.31291833522317,999,1883,21.0,0.8,12318.0,,BU06030111,,,,,,,Cromvliet
110,391.66623098574496,279.7216096675269,14.147572894062156,50.88839388814804,59.48450272823928,998,1883,16.0,1.1,9294.0,,BU06030112,,,,,,,Leeuwendaal
111,274.84300868476413,135.2633246432953,17.399667628511253,56.224453737563834,84.67246465776438,1315,1883,24.0,0.8,10356.0,,BU06030221,,,,,,,Oud-Rijswijk
112,490.97829571179466,372.7589493023688,6.607817427314616,41.26487096206232,60.69703675816964,1484,1883,19.0,0.8,10168.0,,BU06030222,,,,,,,Bomenbuurt
113,358.58105781806916,115.6534328971889,5.356149093210285,25.062408374965415,85.00815681435853,334,1883,23.0,0.7,3636.0,,BU06030223,,,,,,,Welgelegen
114,560.3395114980964,286.05113079808746,2.1876793800336496,15.828874192510863,54.68537330229126,2201,1883,25.0,0.7,9971.0,,BU06030224,,,,,,,Rembrandtkwartier
115,682.7206836898483,506.1440761596237,2.855523989836672,18.329921208543674,59.794245913840726,269,1883,43.0,0.5,5305.0,,BU06030225,,,,,,,Havenkwartier
116,452.6522809420122,438.0026250764392,21.623867198876194,38.15976564507564,78.86351566648965,62,1883,32.0,,739.0,,BU06030391,,,,,,,Hoornwijck
117,636.3526314480192,423.9374253697364,0.0,0.0,60.141510699131516,99,1883,16.0,,948.0,,BU06030392,,,,,,,Broekpolder
118,430.6071429916163,56.86133229548128,0.0,22.251725969198088,58.92818093780263,68,1883,46.0,0.7,176.0,,BU06030431,,,,,,,Julianapark
119,744.0858917238725,257.45510775641384,0.0,1.2330075659868545,26.27076853046051,616,1883,19.0,0.9,7532.0,,BU06030432,,,,,,,Huis te Lande
120,837.6318963446745,308.65239510739775,0.06511014850693267,0.9405396413055301,19.047149831402084,2075,1883,36.0,0.7,5363.0,,BU06030434,,,,,,,Te Werve
121,913.3663960599511,569.7761739559876,4.0080072555123225,9.27327098003416,35.51620903733077,1249,1883,51.0,2.2,1139.0,,BU06030581,,,,,,,Plaspoelpolder
122,783.239942476904,632.7955814158493,0.5620728802617814,37.80972309231776,54.82449863947093,1002,1883,34.0,0.8,8791.0,,BU06030633,,,,,,,Stationskwartier
123,766.3288644364299,35.85427036793246,0.0,0.0,0.0,2,1883,,,45.0,,BU06030641,,,,,,,Spoorzicht
124,895.3052256372954,371.78262622195626,0.0,0.0,18.758184349213018,1505,1883,33.0,0.7,9996.0,,BU06030642,,,,,,,Kleurenbuurt
125,871.8369709107775,696.3230472677313,3.664721529917459,28.511950600438624,55.10169031407376,1342,1883,44.0,0.5,8074.0,,BU06030643,,,,,,,Artiestenbuurt
126,1158.2049879967528,903.8408943813878,1.4943372546592888,17.573860555757125,43.344627480480185,2197,1883,47.0,0.7,8608.0,,BU06030771,,,,,,,Muziekbuurt
127,,,,,,0,0,,,,,BU06030772,,,,,,,Wilhelminapark
128,1095.7876465746117,448.1955000878388,0.0,0.0,2.742770940605109,345,1883,16.0,0.6,818.0,,BU06030851,,,,,,,Overvoorde
129,1298.43109373278,175.0477076936325,0.0,0.0,0.0,1569,1883,25.0,1.2,5758.0,,BU06030852,,,,,,,Strijp
130,1274.0270999196277,317.8504424519223,0.0,0.0,0.0,424,1883,29.0,1.0,7467.0,,BU06030853,,,,,,,Presidentenbuurt
131,1124.5657797473511,681.8037306250914,0.0,10.777076699421734,24.936180913667627,2247,1883,36.0,0.8,8429.0,,BU06030854,,,,,,,Ministerbuurt
132,1093.6496186139568,718.9178119643942,4.528883933199754,10.418524439762907,26.529431113326016,3263,1883,45.0,0.8,10959.0,,BU06030961,,,,,,,Stervoorde
133,1206.7235986528033,461.8577679528419,0.0,0.0,0.0,302,1883,33.0,1.4,2036.0,,BU06030962,,,,,,,Eikelenburg
134,1344.6792698143688,764.3038401596089,0.0,0.0,22.646233214475373,7,1883,,,21.0,,BU06031082,,,,,,,Elsenburg
135,1725.52727868093,796.6042985306095,0.0,0.0,0.0,165,1883,12.0,1.1,1014.0,,BU06031083,,,,,,,Pasgeld
136,1443.7597878015545,612.1779784064164,0.0,0.0,0.0,4,1883,,,25.0,,BU06031193,,,,,,,Kraayenburg
137,1659.8880404779468,1008.2756454186605,0.0,0.0,1.317189356626887,299,1883,19.0,1.0,4059.0,,BU06031194,,,,,,,Vrijenban
138,3271.804028865085,88.72151263183626,0.0,0.0,0.0,228,1883,24.0,1.4,608.0,,BU06290001,,,,,,,Oud-Wassenaar
139,2522.128298682162,71.34895973096567,0.0,0.0,0.0,564,1883,25.0,1.5,1214.0,,BU06290002,,,,,,,Nieuw-Wassenaar
140,1199.5358463453304,122.9636632427412,0.0,0.0,0.0,92,1883,17.0,1.3,100.0,,BU06290003,,,,,,,Duindigt met Groenendaal
