buurt_idx,n_houses,total_addresses,mean_distance,pct_within_100m,pct_within_250m,pct_within_500m,date,hour
0,0,0,,,,,2025-08-11,0
1,1,1,2568.1078748651607,0.0,0.0,0.0,2025-08-11,0
2,0,0,,,,,2025-08-11,0
3,2265,4088,152.4904076626291,35.73874755381605,86.912915851272,97.96966731898239,2025-08-11,0
4,316,662,209.3690769539675,6.948640483383686,70.99697885196375,100.0,2025-08-11,0
5,478,676,564.5303878550304,2.9585798816568047,24.70414201183432,33.13609467455622,2025-08-11,0
6,551,774,429.81970630594253,0.0,0.0,76.8733850129199,2025-08-11,0
7,604,1293,675.4732033668975,0.0,0.0,26.759474091260632,2025-08-11,0
8,820,1803,361.023336080905,4.492512479201332,21.07598447032723,80.69883527454242,2025-08-11,0
9,1293,1758,397.64789558784275,4.778156996587031,15.301478953356087,71.50170648464163,2025-08-11,0
10,698,1136,355.45640933853554,3.433098591549296,22.183098591549296,90.14084507042254,2025-08-11,0
11,856,1084,192.0090634971243,14.944649446494465,72.97047970479706,100.0,2025-08-11,0
12,2030,3678,227.08488963284,8.64600326264274,59.73355084284937,99.48341489940185,2025-08-11,0
13,302,455,218.73276200874938,15.604395604395604,61.75824175824176,100.0,2025-08-11,0
14,1033,1764,158.1274387438812,20.691609977324262,89.85260770975057,100.0,2025-08-11,0
15,1810,2948,148.79403841959848,27.408412483039346,91.31614654002713,100.0,2025-08-11,0
16,1846,3146,133.19512400315776,32.80356007628735,93.80165289256198,100.0,2025-08-11,0
17,1167,2213,178.69933571691178,21.057388160867603,78.49073655671035,100.0,2025-08-11,0
18,593,940,251.61531759202134,14.042553191489363,42.12765957446808,100.0,2025-08-11,0
19,1646,2719,231.22015424733564,10.150790731886723,55.82934902537697,100.0,2025-08-11,0
20,3441,5180,164.09588052946125,18.166023166023166,90.38610038610038,100.0,2025-08-11,0
21,1224,2289,149.99002142994811,27.391874180865006,90.782000873744,100.0,2025-08-11,0
22,254,407,187.94881156507827,8.845208845208845,85.5036855036855,100.0,2025-08-11,0
23,785,1634,205.5720377155673,14.443084455324357,64.87148102815178,100.0,2025-08-11,0
24,1765,3033,183.9703095353883,14.638971315529178,81.23969666996373,100.0,2025-08-11,0
25,653,1107,309.43187494732655,4.9683830171635055,35.230352303523034,91.6892502258356,2025-08-11,0
26,1323,3207,235.80927093348117,6.828811973807297,52.82195198004366,100.0,2025-08-11,0
27,1521,3433,199.11288146098735,16.10836003495485,71.3370230119429,100.0,2025-08-11,0
28,1773,2076,342.40334884082245,2.5048169556840074,22.350674373795762,89.9325626204239,2025-08-11,0
