buurt_idx,n_houses,total_addresses,mean_distance,pct_within_100m,pct_within_250m,pct_within_500m,date,hour
0,0,0,,,,,2025-06-16,0
1,1,1,2568.1078748651607,0.0,0.0,0.0,2025-06-16,0
2,0,0,,,,,2025-06-16,0
3,2265,4088,232.58479494653767,20.034246575342465,62.03522504892368,95.37671232876713,2025-06-16,0
4,316,662,937.6245156858272,0.0,0.0,0.0,2025-06-16,0
5,478,676,950.359685468633,0.0,0.0,0.0,2025-06-16,0
6,551,774,298.1222571778546,4.3927648578811365,28.552971576227392,100.0,2025-06-16,0
7,604,1293,405.9896031744198,3.3255993812838365,25.135344160866204,64.96519721577727,2025-06-16,0
8,820,1803,200.5338963481912,16.638935108153078,68.71880199667221,100.0,2025-06-16,0
9,1293,1758,348.4687784376808,5.858930602957907,21.786120591581344,87.20136518771331,2025-06-16,0
10,698,1136,284.5283643333853,14.43661971830986,36.17957746478873,90.3169014084507,2025-06-16,0
11,856,1084,149.54384008395536,28.321033210332104,89.11439114391145,100.0,2025-06-16,0
12,2030,3678,268.214023067877,8.183795541054922,37.62914627514954,98.69494290375204,2025-06-16,0
13,302,455,463.8594075944444,0.0,0.0,60.21978021978022,2025-06-16,0
14,1033,1764,269.387472537266,7.879818594104308,45.91836734693878,96.5986394557823,2025-06-16,0
15,1810,2948,367.0674482873152,7.734056987788331,32.869742198100404,74.72862957937585,2025-06-16,0
16,1846,3146,237.40859542932458,8.328035600762874,57.183725365543545,99.01462174189447,2025-06-16,0
17,1167,2213,249.60804735812735,14.0533212833258,49.52553095345685,99.32218707636692,2025-06-16,0
18,593,940,456.1039536097835,0.0,9.25531914893617,51.48936170212765,2025-06-16,0
19,1646,2719,652.8022395681854,0.0,0.0,10.334681868333947,2025-06-16,0
20,3441,5180,182.77676737049785,16.756756756756758,81.27413127413128,100.0,2025-06-16,0
21,1224,2289,219.00787721403753,13.936216688510267,58.103975535168196,100.0,2025-06-16,0
22,254,407,253.51365507169086,0.4914004914004914,49.877149877149876,100.0,2025-06-16,0
23,785,1634,153.81628575808853,18.78824969400245,94.92044063647491,100.0,2025-06-16,0
24,1765,3033,203.44493679546247,11.572700296735905,66.7985492911309,100.0,2025-06-16,0
25,653,1107,309.038377762573,4.9683830171635055,35.230352303523034,92.14092140921409,2025-06-16,0
26,1323,3207,234.91507231353657,6.828811973807297,53.19613345806049,100.0,2025-06-16,0
27,1521,3433,230.49550925438243,10.10777745412176,57.413341101077776,100.0,2025-06-16,0
28,1773,2076,328.19595945651236,2.5529865125240847,28.034682080924856,90.22157996146436,2025-06-16,0
29,100,210,268.50584855357255,0.0,48.095238095238095,99.04761904761905,2025-06-16,0
30,1031,2968,462.21793677220893,0.0,11.691374663072777,56.94070080862533,2025-06-16,0
31,550,550,658.4656607963377,0.0,0.0,43.81818181818182,2025-06-16,0
32,655,1002,283.3745256114924,12.17564870259481,57.28542914171657,85.42914171656687,2025-06-16,0
33,2374,3319,783.3174374350575,4.097619764989455,16.239831274480267,47.454052425429346,2025-06-16,0
34,157,201,624.4813692422725,0.0,0.0,0.9950248756218906,2025-06-16,0
35,3724,5534,345.0733835694334,6.071557643657391,31.8756776292013,80.75533068305023,2025-06-16,0
36,1596,2997,284.8605435794989,7.340674007340674,44.37771104437771,96.96363029696363,2025-06-16,0
37,346,1194,296.76842003006925,0.0,21.273031825795645,100.0,2025-06-16,0
38,2317,3640,496.0444242156828,0.0,1.3461538461538463,51.56593406593407,2025-06-16,0
39,844,1995,488.8784492017708,10.025062656641603,15.037593984962406,40.6015037593985,2025-06-16,0
40,401,1166,373.0622388249294,0.0,24.78559176672384,71.18353344768438,2025-06-16,0
41,687,2180,226.3747612598202,9.174311926605505,59.22018348623853,100.0,2025-06-16,0
42,2008,3202,303.77941574173155,4.62211118051218,31.480324797001874,99.31292941911305,2025-06-16,0
