buurt_idx,n_houses,total_addresses,mean_distance,pct_within_100m,pct_within_250m,pct_within_500m,date,hour
0,0,0,,,,,2023-07-15,0
1,1,1,5299.473219172132,0.0,0.0,0.0,2023-07-15,0
2,0,0,,,,,2023-07-15,0
3,2265,4088,159.18855911499168,36.570450097847356,85.98336594911937,96.28180039138942,2023-07-15,0
4,316,662,209.5521282065904,4.984894259818732,64.95468277945619,100.0,2023-07-15,0
5,478,676,743.0708876644968,0.0,18.34319526627219,25.443786982248522,2023-07-15,0
6,551,774,171.03386939998936,11.627906976744185,94.31524547803618,100.0,2023-07-15,0
7,604,1293,331.60032059835913,4.563031709203403,39.59783449342614,81.28383604021656,2023-07-15,0
8,820,1803,213.11819313607165,14.198557958957295,69.21797004991681,98.94620077648364,2023-07-15,0
9,1293,1758,682.3000082663717,0.0,0.0,8.13424345847554,2023-07-15,0
10,698,1136,313.22031188781546,2.7288732394366195,31.602112676056336,99.91197183098592,2023-07-15,0
11,856,1084,112.15347637560521,49.35424354243542,97.87822878228782,100.0,2023-07-15,0
12,2030,3678,249.07922460795984,15.089722675367048,49.51060358890702,96.24796084828712,2023-07-15,0
13,302,455,467.49215296518815,0.0,0.0,52.74725274725275,2023-07-15,0
14,1033,1764,141.02879460324704,26.58730158730159,94.38775510204081,100.0,2023-07-15,0
15,1810,2948,166.26109260227992,17.740841248303933,87.41519674355496,100.0,2023-07-15,0
16,1846,3146,180.805554947234,16.94214876033058,76.57342657342657,100.0,2023-07-15,0
17,1167,2213,196.80080147474348,18.66244916403073,73.88160867600543,99.27699954812472,2023-07-15,0
18,593,940,153.95277991971352,13.936170212765958,94.46808510638299,100.0,2023-07-15,0
19,1646,2719,622.5959546206,0.0,5.627068775285031,36.99889665318132,2023-07-15,0
20,3441,5180,292.5243821555879,4.324324324324325,40.67567567567568,93.24324324324324,2023-07-15,0
21,1224,2289,342.94402720806636,0.39318479685452157,33.98864132809087,78.50589777195282,2023-07-15,0
22,254,407,252.5016414510485,0.0,59.7051597051597,100.0,2023-07-15,0
