provider,date,timestamp,tar_path,member_name,issue_type,missing_member,consumer,action_taken,note
donkey_denHaag,2022-12-05,2022-12-05T08:00:00,\2022\12\05\08\donkey_denHaag_fietsData_202212050800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-05,2022-12-05T09:00:00,\2022\12\05\09\donkey_denHaag_fietsData_202212050900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-05,2022-12-05T10:00:00,\2022\12\05\10\donkey_denHaag_fietsData_202212051000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-05,2022-12-05T11:00:00,\2022\12\05\11\donkey_denHaag_fietsData_202212051100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-05,2022-12-05T12:00:00,\2022\12\05\12\donkey_denHaag_fietsData_202212051200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-05,2022-12-05T13:00:00,\2022\12\05\13\donkey_denHaag_fietsData_202212051300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-05,2022-12-05T14:00:00,\2022\12\05\14\donkey_denHaag_fietsData_202212051400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-05,2022-12-05T15:00:00,\2022\12\05\15\donkey_denHaag_fietsData_202212051500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-05,2022-12-05T16:00:00,\2022\12\05\16\donkey_denHaag_fietsData_202212051600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-05,2022-12-05T17:00:00,\2022\12\05\17\donkey_denHaag_fietsData_202212051700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-05,2022-12-05T18:00:00,\2022\12\05\18\donkey_denHaag_fietsData_202212051800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-05,2022-12-05T19:00:00,\2022\12\05\19\donkey_denHaag_fietsData_202212051900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-05,2022-12-05T20:00:00,\2022\12\05\20\donkey_denHaag_fietsData_202212052000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-05,2022-12-05T21:00:00,\2022\12\05\21\donkey_denHaag_fietsData_202212052100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-05,2022-12-05T22:00:00,\2022\12\05\22\donkey_denHaag_fietsData_202212052200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-05,2022-12-05T23:00:00,\2022\12\05\23\donkey_denHaag_fietsData_202212052300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T00:00:00,\2022\12\06\00\donkey_denHaag_fietsData_202212060000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T01:00:00,\2022\12\06\01\donkey_denHaag_fietsData_202212060100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T02:00:00,\2022\12\06\02\donkey_denHaag_fietsData_202212060200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T03:00:00,\2022\12\06\03\donkey_denHaag_fietsData_202212060300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T04:00:00,\2022\12\06\04\donkey_denHaag_fietsData_202212060400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T05:00:00,\2022\12\06\05\donkey_denHaag_fietsData_202212060500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T06:00:00,\2022\12\06\06\donkey_denHaag_fietsData_202212060600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T07:00:00,\2022\12\06\07\donkey_denHaag_fietsData_202212060700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T08:00:00,\2022\12\06\08\donkey_denHaag_fietsData_202212060800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T09:00:00,\2022\12\06\09\donkey_denHaag_fietsData_202212060900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T10:00:00,\2022\12\06\10\donkey_denHaag_fietsData_202212061000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T11:00:00,\2022\12\06\11\donkey_denHaag_fietsData_202212061100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T12:00:00,\2022\12\06\12\donkey_denHaag_fietsData_202212061200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T13:00:00,\2022\12\06\13\donkey_denHaag_fietsData_202212061300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T14:09:00,\2022\12\06\14\donkey_denHaag_fietsData_202212061409.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T15:00:00,\2022\12\06\15\donkey_denHaag_fietsData_202212061500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T16:00:00,\2022\12\06\16\donkey_denHaag_fietsData_202212061600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T17:00:00,\2022\12\06\17\donkey_denHaag_fietsData_202212061700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T18:00:00,\2022\12\06\18\donkey_denHaag_fietsData_202212061800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T19:00:00,\2022\12\06\19\donkey_denHaag_fietsData_202212061900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T20:00:00,\2022\12\06\20\donkey_denHaag_fietsData_202212062000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T21:00:00,\2022\12\06\21\donkey_denHaag_fietsData_202212062100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T22:00:00,\2022\12\06\22\donkey_denHaag_fietsData_202212062200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-06,2022-12-06T23:00:00,\2022\12\06\23\donkey_denHaag_fietsData_202212062300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T00:00:00,\2022\12\07\00\donkey_denHaag_fietsData_202212070000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T01:00:00,\2022\12\07\01\donkey_denHaag_fietsData_202212070100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T02:00:00,\2022\12\07\02\donkey_denHaag_fietsData_202212070200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T03:00:00,\2022\12\07\03\donkey_denHaag_fietsData_202212070300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T04:00:00,\2022\12\07\04\donkey_denHaag_fietsData_202212070400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T05:00:00,\2022\12\07\05\donkey_denHaag_fietsData_202212070500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T06:00:00,\2022\12\07\06\donkey_denHaag_fietsData_202212070600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T07:00:00,\2022\12\07\07\donkey_denHaag_fietsData_202212070700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T08:00:00,\2022\12\07\08\donkey_denHaag_fietsData_202212070800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T09:00:00,\2022\12\07\09\donkey_denHaag_fietsData_202212070900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T10:00:00,\2022\12\07\10\donkey_denHaag_fietsData_202212071000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T11:00:00,\2022\12\07\11\donkey_denHaag_fietsData_202212071100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T12:00:00,\2022\12\07\12\donkey_denHaag_fietsData_202212071200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T13:00:00,\2022\12\07\13\donkey_denHaag_fietsData_202212071300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T14:00:00,\2022\12\07\14\donkey_denHaag_fietsData_202212071400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T15:00:00,\2022\12\07\15\donkey_denHaag_fietsData_202212071500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T16:02:00,\2022\12\07\16\donkey_denHaag_fietsData_202212071602.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T17:00:00,\2022\12\07\17\donkey_denHaag_fietsData_202212071700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T18:00:00,\2022\12\07\18\donkey_denHaag_fietsData_202212071800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T19:20:00,\2022\12\07\19\donkey_denHaag_fietsData_202212071920.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T20:00:00,\2022\12\07\20\donkey_denHaag_fietsData_202212072000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T21:00:00,\2022\12\07\21\donkey_denHaag_fietsData_202212072100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T22:00:00,\2022\12\07\22\donkey_denHaag_fietsData_202212072200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-07,2022-12-07T23:00:00,\2022\12\07\23\donkey_denHaag_fietsData_202212072300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T00:00:00,\2022\12\08\00\donkey_denHaag_fietsData_202212080000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T01:00:00,\2022\12\08\01\donkey_denHaag_fietsData_202212080100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T02:00:00,\2022\12\08\02\donkey_denHaag_fietsData_202212080200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T03:00:00,\2022\12\08\03\donkey_denHaag_fietsData_202212080300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T04:00:00,\2022\12\08\04\donkey_denHaag_fietsData_202212080400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T05:00:00,\2022\12\08\05\donkey_denHaag_fietsData_202212080500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T06:00:00,\2022\12\08\06\donkey_denHaag_fietsData_202212080600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T07:00:00,\2022\12\08\07\donkey_denHaag_fietsData_202212080700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T08:00:00,\2022\12\08\08\donkey_denHaag_fietsData_202212080800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T09:00:00,\2022\12\08\09\donkey_denHaag_fietsData_202212080900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T10:00:00,\2022\12\08\10\donkey_denHaag_fietsData_202212081000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T11:00:00,\2022\12\08\11\donkey_denHaag_fietsData_202212081100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T12:00:00,\2022\12\08\12\donkey_denHaag_fietsData_202212081200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T13:00:00,\2022\12\08\13\donkey_denHaag_fietsData_202212081300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T14:00:00,\2022\12\08\14\donkey_denHaag_fietsData_202212081400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T15:00:00,\2022\12\08\15\donkey_denHaag_fietsData_202212081500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T16:00:00,\2022\12\08\16\donkey_denHaag_fietsData_202212081600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T17:00:00,\2022\12\08\17\donkey_denHaag_fietsData_202212081700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T18:00:00,\2022\12\08\18\donkey_denHaag_fietsData_202212081800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T19:00:00,\2022\12\08\19\donkey_denHaag_fietsData_202212081900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T20:00:00,\2022\12\08\20\donkey_denHaag_fietsData_202212082000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T21:00:00,\2022\12\08\21\donkey_denHaag_fietsData_202212082100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T22:00:00,\2022\12\08\22\donkey_denHaag_fietsData_202212082200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-08,2022-12-08T23:00:00,\2022\12\08\23\donkey_denHaag_fietsData_202212082300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T00:00:00,\2022\12\09\00\donkey_denHaag_fietsData_202212090000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T01:00:00,\2022\12\09\01\donkey_denHaag_fietsData_202212090100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T02:00:00,\2022\12\09\02\donkey_denHaag_fietsData_202212090200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T03:00:00,\2022\12\09\03\donkey_denHaag_fietsData_202212090300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T04:00:00,\2022\12\09\04\donkey_denHaag_fietsData_202212090400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T05:00:00,\2022\12\09\05\donkey_denHaag_fietsData_202212090500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T06:00:00,\2022\12\09\06\donkey_denHaag_fietsData_202212090600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T07:00:00,\2022\12\09\07\donkey_denHaag_fietsData_202212090700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T08:00:00,\2022\12\09\08\donkey_denHaag_fietsData_202212090800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T09:00:00,\2022\12\09\09\donkey_denHaag_fietsData_202212090900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T10:00:00,\2022\12\09\10\donkey_denHaag_fietsData_202212091000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T11:30:00,\2022\12\09\11\donkey_denHaag_fietsData_202212091130.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T12:00:00,\2022\12\09\12\donkey_denHaag_fietsData_202212091200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T13:00:00,\2022\12\09\13\donkey_denHaag_fietsData_202212091300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T14:00:00,\2022\12\09\14\donkey_denHaag_fietsData_202212091400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T15:00:00,\2022\12\09\15\donkey_denHaag_fietsData_202212091500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T16:00:00,\2022\12\09\16\donkey_denHaag_fietsData_202212091600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T17:00:00,\2022\12\09\17\donkey_denHaag_fietsData_202212091700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T18:00:00,\2022\12\09\18\donkey_denHaag_fietsData_202212091800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T19:00:00,\2022\12\09\19\donkey_denHaag_fietsData_202212091900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T20:00:00,\2022\12\09\20\donkey_denHaag_fietsData_202212092000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T21:00:00,\2022\12\09\21\donkey_denHaag_fietsData_202212092100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T22:00:00,\2022\12\09\22\donkey_denHaag_fietsData_202212092200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-09,2022-12-09T23:00:00,\2022\12\09\23\donkey_denHaag_fietsData_202212092300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T00:00:00,\2022\12\10\00\donkey_denHaag_fietsData_202212100000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T01:00:00,\2022\12\10\01\donkey_denHaag_fietsData_202212100100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T02:00:00,\2022\12\10\02\donkey_denHaag_fietsData_202212100200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T03:00:00,\2022\12\10\03\donkey_denHaag_fietsData_202212100300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T04:00:00,\2022\12\10\04\donkey_denHaag_fietsData_202212100400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T05:00:00,\2022\12\10\05\donkey_denHaag_fietsData_202212100500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T06:00:00,\2022\12\10\06\donkey_denHaag_fietsData_202212100600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T07:00:00,\2022\12\10\07\donkey_denHaag_fietsData_202212100700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T08:00:00,\2022\12\10\08\donkey_denHaag_fietsData_202212100800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T09:00:00,\2022\12\10\09\donkey_denHaag_fietsData_202212100900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T10:00:00,\2022\12\10\10\donkey_denHaag_fietsData_202212101000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T11:00:00,\2022\12\10\11\donkey_denHaag_fietsData_202212101100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T12:00:00,\2022\12\10\12\donkey_denHaag_fietsData_202212101200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T13:00:00,\2022\12\10\13\donkey_denHaag_fietsData_202212101300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T14:00:00,\2022\12\10\14\donkey_denHaag_fietsData_202212101400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T15:00:00,\2022\12\10\15\donkey_denHaag_fietsData_202212101500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T16:00:00,\2022\12\10\16\donkey_denHaag_fietsData_202212101600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T17:00:00,\2022\12\10\17\donkey_denHaag_fietsData_202212101700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T18:00:00,\2022\12\10\18\donkey_denHaag_fietsData_202212101800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T19:00:00,\2022\12\10\19\donkey_denHaag_fietsData_202212101900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T20:00:00,\2022\12\10\20\donkey_denHaag_fietsData_202212102000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T21:00:00,\2022\12\10\21\donkey_denHaag_fietsData_202212102100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T22:00:00,\2022\12\10\22\donkey_denHaag_fietsData_202212102200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2022-12-10,2022-12-10T23:00:00,\2022\12\10\23\donkey_denHaag_fietsData_202212102300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
