date,hour,year,month,n_bikes,mean_distance,median_distance,pct_within_100m,pct_within_250m,pct_within_500m,covered_addresses_500m,covered_addresses_per_bike_500m,band_0-100m,band_100-250m,band_250-500m,band_500m+,weekday
2025-01-03,0,2025,1,200,617.7693857938796,413.238903571772,6.229545483263625,27.734113395418188,59.06285143860802,186967.0,934.835,6.229545483263625,21.504567912154563,31.32873804318983,40.937148561391986,True
2025-01-03,1,2025,1,201,617.7693857938796,413.238903571772,6.229545483263625,27.734113395418188,59.06285143860802,186967.0,930.1840796019901,6.229545483263625,21.504567912154563,31.32873804318983,40.937148561391986,True
2025-01-03,2,2025,1,201,611.369878876148,398.12711122327505,6.261767270246023,28.657804622246935,60.626871706743835,191918.0,954.8159203980099,6.261767270246023,22.39603735200091,31.9690670844969,39.37312829325617,True
2025-01-03,3,2025,1,202,610.9743897465554,398.0429644154938,6.335371940509736,28.855557942354594,60.626871706743835,191918.0,950.0891089108911,6.335371940509736,22.520186001844856,31.77131376438924,39.37312829325617,True
2025-01-03,4,2025,1,202,610.9743897465554,398.0429644154938,6.335371940509736,28.855557942354594,60.626871706743835,191918.0,950.0891089108911,6.335371940509736,22.520186001844856,31.77131376438924,39.37312829325617,True
2025-01-03,5,2025,1,201,610.9743897465554,398.0429644154938,6.335371940509736,28.855557942354594,60.626871706743835,191918.0,954.8159203980099,6.335371940509736,22.520186001844856,31.77131376438924,39.37312829325617,True
2025-01-03,6,2025,1,202,620.2491204773821,409.3822911940001,6.308836351230114,28.164369021594915,59.245441564841606,187545.0,928.440594059406,6.308836351230114,21.855532670364802,31.08107254324669,40.754558435158394,True
2025-01-03,7,2025,1,202,620.2491204773821,409.3822911940001,6.308836351230114,28.164369021594915,59.245441564841606,187545.0,928.440594059406,6.308836351230114,21.855532670364802,31.08107254324669,40.754558435158394,True
2025-01-02,0,2025,1,192,627.8854271837749,419.98693711151583,5.041761963128167,25.330747166378142,58.902690203313156,186460.0,971.1458333333334,5.041761963128167,20.28898520324998,33.57194303693502,41.097309796686844,True
2025-01-02,1,2025,1,192,627.8854271837749,419.98693711151583,5.041761963128167,25.330747166378142,58.902690203313156,186460.0,971.1458333333334,5.041761963128167,20.28898520324998,33.57194303693502,41.097309796686844,True
2025-01-02,2,2025,1,193,618.8288550870602,414.0701562457215,5.2587851754507895,26.013090890711283,59.759410657198096,189172.0,980.1658031088083,5.2587851754507895,20.75430571526049,33.74631976648681,40.24058934280191,True
2025-01-02,3,2025,1,192,618.8288550870602,414.0701562457215,5.2587851754507895,26.013090890711283,59.759410657198096,189172.0,985.2708333333334,5.2587851754507895,20.75430571526049,33.74631976648681,40.24058934280191,True
2025-01-02,4,2025,1,192,618.8288550870602,414.0701562457215,5.2587851754507895,26.013090890711283,59.759410657198096,189172.0,985.2708333333334,5.2587851754507895,20.75430571526049,33.74631976648681,40.24058934280191,True
2025-01-02,5,2025,1,192,618.5675260546409,414.0369810233671,5.346289440099066,26.076902664931325,59.759410657198096,189172.0,985.2708333333334,5.346289440099066,20.730613224832258,33.68250799226677,40.24058934280191,True
2025-01-02,6,2025,1,192,618.5675260546409,414.0369810233671,5.346289440099066,26.076902664931325,59.759410657198096,189172.0,985.2708333333334,5.346289440099066,20.730613224832258,33.68250799226677,40.24058934280191,True
2025-01-02,7,2025,1,192,618.5675260546409,414.0369810233671,5.346289440099066,26.076902664931325,59.759410657198096,189172.0,985.2708333333334,5.346289440099066,20.730613224832258,33.68250799226677,40.24058934280191,True
2025-01-02,8,2025,1,193,618.5675260546409,414.0369810233671,5.346289440099066,26.076902664931325,59.759410657198096,189172.0,980.1658031088083,5.346289440099066,20.730613224832258,33.68250799226677,40.24058934280191,True
2025-01-02,9,2025,1,193,620.7161544256007,419.6211471719695,5.347868939460949,25.71140651259177,59.22048547492387,187466.0,971.3264248704663,5.347868939460949,20.36353757313082,33.5090789623321,40.77951452507613,True
2025-01-02,10,2025,1,192,620.7161544256007,419.6211471719695,5.347868939460949,25.71140651259177,59.22048547492387,187466.0,976.3854166666666,5.347868939460949,20.36353757313082,33.5090789623321,40.77951452507613,True
2025-01-02,11,2025,1,193,619.6770936370528,418.50580952445256,5.430634706023579,26.13439644170384,59.28461314901629,187669.0,972.3782383419689,5.430634706023579,20.70376173568026,33.15021670731245,40.71538685098371,True
2025-01-02,12,2025,1,191,620.9865122183568,418.0467712325748,5.451168197728048,25.947699617129356,59.21890597556199,187461.0,981.4712041884817,5.451168197728048,20.496531419401308,33.27120635843263,40.78109402443801,True
2025-01-02,13,2025,1,191,623.5833713288164,421.6984191488855,5.345657640354314,25.61252985253794,58.7586398615095,186004.0,973.8429319371728,5.345657640354314,20.266872212183625,33.146110008971554,41.2413601384905,True
2025-01-02,14,2025,1,190,620.9475698407218,415.33598277615886,5.403151417126828,25.873779046993267,59.22711937224378,187487.0,986.7736842105263,5.403151417126828,20.470627629866435,33.35334032525051,40.77288062775622,True
2025-01-02,15,2025,1,194,619.5675710497596,414.24915731078266,5.873526327095364,27.403366229040042,58.899531204589394,186450.0,961.0824742268042,5.873526327095364,21.52983990194468,31.496164975549352,41.100468795410606,True
2025-01-02,16,2025,1,193,618.3279716064446,413.4585464481361,5.826773145983649,27.289010475239767,59.02873425239136,186858.99999999997,968.181347150259,5.826773145983649,21.46223732925612,31.739723777151596,40.97126574760864,True
2025-01-02,17,2025,1,190,622.5367622304062,417.46161247934225,5.828984445090284,27.011966287165617,58.48159567343535,185127.0,974.3526315789474,5.828984445090284,21.182981842075336,31.469629386269727,41.51840432656465,True
2025-01-02,18,2025,1,193,627.6612145610976,428.21569348884,5.82140284815325,26.644890635464186,57.24389997346441,181209.0,938.9067357512953,5.82140284815325,20.823487787310935,30.599009338000226,42.756100026535584,True
2025-01-02,19,2025,1,197,622.7717371961902,419.98693711151583,6.017260769026649,27.291853574091157,58.35365622512288,184722.0,937.6751269035533,6.017260769026649,21.274592805064508,31.061802651031726,41.64634377487712,True
2025-01-02,20,2025,1,199,622.7416687256753,418.84944347434134,6.1063445330368085,27.223935101530216,58.42410189666284,184945.00000000003,929.3718592964825,6.1063445330368085,21.117590568493412,31.200166795132617,41.57589810333717,True
2025-01-01,0,2025,1,143,674.0930914460826,485.6573898958656,4.056154361313638,21.421802145591933,51.622777644397836,163415.0,1142.7622377622379,4.056154361313638,17.365647784278295,30.2009754988059,48.377222355602164,True
2025-01-01,1,2025,1,147,676.6672409747939,482.19896269763325,4.26433237720972,21.686210338771023,51.85370045110502,164146.00000000003,1116.6394557823132,4.26433237720972,17.421877961561304,30.167490112333994,48.14629954889498,True
2025-01-01,2,2025,1,154,655.4224372709533,458.53879161690173,4.351204842113244,22.187543436232453,54.9365673056268,173905.0,1129.2532467532467,4.351204842113244,17.83633859411921,32.74902386939436,45.06343269437319,True
2025-01-01,3,2025,1,156,651.3538477516502,464.3861220338266,4.211261198650475,21.57153868509837,54.33667344798393,172006.0,1102.6025641025642,4.211261198650475,17.360277486447895,32.76513476288556,45.66332655201607,True
2025-01-01,4,2025,1,152,653.8033792883466,467.1274741821333,4.113016338341399,21.065467089551294,53.92726721338404,170710.0,1123.092105263158,4.113016338341399,16.952450751209895,32.86180012383275,46.07273278661596,True
2025-01-01,5,2025,1,155,650.1681410318358,460.52845357675886,4.153451522005585,21.360833470223277,54.838638345190105,173595.0,1119.967741935484,4.153451522005585,17.207381948217694,33.477804874966836,45.16136165480989,True
2025-01-01,6,2025,1,162,647.5993996710802,455.10024772360674,4.248537383590897,21.73991331707502,55.417998711128526,175429.0,1082.8950617283951,4.248537383590897,17.491375933484125,33.678085394053504,44.58200128887148,True
2025-01-01,7,2025,1,166,639.2282532422167,439.34081726179795,4.555907959413184,23.26918459924942,57.20757148814112,181094.0,1090.9277108433735,4.555907959413184,18.713276639836238,33.9383868888917,42.79242851185888,True
2025-01-01,8,2025,1,165,639.6698398609018,439.90331767030426,4.4939915844274,23.137770252340818,57.15987060741228,180943.0,1096.6242424242423,4.4939915844274,18.64377866791342,34.02210035507146,42.84012939258773,True
2025-01-01,9,2025,1,162,640.432042773295,442.43875116469263,4.482303289149471,23.08691037288821,56.96906708449689,180339.0,1113.2037037037037,4.482303289149471,18.60460708373874,33.882156711608694,43.0309329155031,True
2025-01-01,10,2025,1,166,639.5379397087762,440.9212420239875,4.5309518694954445,23.34215746976838,57.090688535361835,180724.0,1088.698795180723,4.5309518694954445,18.811205600272938,33.748531065593454,42.909311464638165,True
2025-01-01,11,2025,1,169,637.379666035461,436.43587673754246,4.601397541035394,23.986277309543965,57.43565119599692,181816.0,1075.8343195266273,4.601397541035394,19.384879768508572,33.449373886452946,42.56434880400308,True
2025-01-01,12,2025,1,174,633.6671227986235,429.25972395614394,4.93561960600968,24.60575695927419,58.1293673157356,184012.0,1057.5402298850574,4.93561960600968,19.670137353264508,33.52361035646141,41.8706326842644,True
2025-01-01,13,2025,1,175,633.8975448016721,429.25972395614394,4.870228332427754,24.525834291562944,58.1293673157356,184012.0,1051.4971428571428,4.870228332427754,19.65560595913519,33.60353302417266,41.8706326842644,True
2025-01-01,14,2025,1,175,633.2527237797059,424.8378945000168,4.8635944351078475,24.61554985531786,58.483806972541984,185134.0,1057.9085714285713,4.8635944351078475,19.75195542021001,33.868257117224125,41.516193027458016,True
2025-01-01,15,2025,1,176,629.6425014903109,421.1947847576892,4.85632873804319,24.9624079151872,58.89574040612088,186438.0,1059.3068181818182,4.85632873804319,20.10607917714401,33.93333249093368,41.10425959387912,True
2025-01-01,16,2025,1,172,630.6053636359417,423.0217495890179,4.756504378372231,24.695788422901476,58.824031135091424,186211.0,1082.6220930232557,4.756504378372231,19.939284044529245,34.128242712189945,41.17596886490858,True
2025-01-01,17,2025,1,177,630.0786201898287,422.0585492830287,4.82695004991218,24.7987717812962,58.89574040612088,186438.0,1053.322033898305,4.82695004991218,19.971821731384022,34.096968624824676,41.10425959387912,True
2025-01-01,18,2025,1,183,628.8001815623766,420.58141422181757,4.960259796055042,25.262196894072453,58.89574040612088,186438.0,1018.7868852459017,4.960259796055042,20.30193709801741,33.63354351204842,41.10425959387912,True
2025-01-01,19,2025,1,190,626.9813327543319,417.14760515796615,5.067981652535412,25.75594839459685,59.099495823803686,187083.0,984.6473684210526,5.067981652535412,20.687966742061437,33.343547429206836,40.900504176196314,True
2025-01-01,20,2025,1,192,629.4521347375295,420.75040402776597,5.209188895487686,26.11133575102036,58.5586752422952,185371.0,965.4739583333334,5.209188895487686,20.90214685553267,32.447339491274846,41.4413247577048,True
2025-01-01,21,2025,1,191,631.0165154600602,424.0122470369478,5.083144846409482,25.667180530459067,58.280367454731554,184490.0,965.9162303664922,5.083144846409482,20.584035684049585,32.61318692427248,41.71963254526845,True
2025-01-01,22,2025,1,191,627.9138393489426,419.98693711151583,5.016174073465674,25.330747166378142,58.902690203313156,186460.0,976.2303664921466,5.016174073465674,20.31457309291247,33.57194303693502,41.097309796686844,True
2025-01-01,23,2025,1,191,627.8854271837749,419.98693711151583,5.041761963128167,25.330747166378142,58.902690203313156,186460.0,976.2303664921466,5.041761963128167,20.28898520324998,33.57194303693502,41.097309796686844,True
2025-01-04,0,2025,1,202,615.2680027825184,408.3668983054329,5.926913405526983,27.184447617483166,60.51504315192256,191564.0,948.3366336633663,5.926913405526983,21.257534211956177,33.330595534439404,39.48495684807744,False
2025-01-04,1,2025,1,202,639.8035417798648,415.5842425793523,5.917120509483314,26.84643475404036,59.131401710913714,187184.0,926.6534653465346,5.917120509483314,20.929314244557045,32.28496695687335,40.868598289086286,False
2025-01-04,2,2025,1,201,624.0536147803779,418.68444816827594,6.229229583391248,27.192976914037324,58.74410846738017,185957.99999999997,925.1641791044775,6.229229583391248,20.96374733064608,31.551131553342852,41.25589153261982,False
2025-01-04,3,2025,1,202,622.112192734672,413.4059224544247,6.263346769607906,27.520249181819327,59.259657059098544,187590.0,928.6633663366337,6.263346769607906,21.256902412211424,31.73940787727922,40.740342940901456,False
2025-01-04,4,2025,1,205,611.6624579080897,401.3967301000164,6.413083309114342,27.8130883635123,61.17495798531697,193652.99999999997,944.6487804878047,6.413083309114342,21.40000505439796,33.36186962180467,38.82504201468303,False
2025-01-04,5,2025,1,204,612.0767475856275,401.4184063306523,6.2582923716498815,27.732217996183927,61.17337848595509,193648.0,949.2549019607843,6.2582923716498815,21.473925624534047,33.44116048977116,38.82662151404491,False
2025-01-04,6,2025,1,206,609.727941016578,397.4439788432392,6.461731889460316,28.29925826709966,61.54835163446594,194835.0,945.8009708737864,6.461731889460316,21.837526377639342,33.24909336736628,38.451648365534055,False
2025-01-04,7,2025,1,205,621.2790163973538,411.93617623674794,6.342637637574394,27.497820290880604,59.49184346529523,188325.0,918.6585365853658,6.342637637574394,21.15518265330621,31.994023174414636,40.50815653470476,False
2025-01-04,8,2025,1,206,620.910773034848,411.16048630957374,6.414662808476225,27.608701146084734,59.49184346529523,188325.0,914.1990291262136,6.414662808476225,21.19403833760851,31.883142319210506,40.50815653470476,False
2025-01-04,9,2025,1,204,620.910773034848,411.16048630957374,6.414662808476225,27.608701146084734,59.49184346529523,188325.0,923.1617647058823,6.414662808476225,21.19403833760851,31.883142319210506,40.50815653470476,False
2025-01-04,10,2025,1,202,622.9591953972327,415.5633618236197,6.257976471777506,27.03534287772148,59.17467999342928,187321.0,927.3316831683169,6.257976471777506,20.777366405943972,32.139337115707804,40.82532000657072,False
2025-01-04,11,2025,1,198,629.423023150159,426.8200403252079,5.9938841784707915,25.82260326766828,57.986896473293825,183561.0,927.0757575757576,5.9938841784707915,19.828719089197488,32.16429320562554,42.013103526706175,False
2025-01-04,12,2025,1,197,624.9399253968114,422.6086979099476,6.048534856391918,26.09206585880539,58.75737626201999,186000.0,944.1624365482234,6.048534856391918,20.043531002413477,32.6653104032146,41.24262373798001,False
2025-01-04,13,2025,1,197,628.7145418361554,424.4069525420182,5.827720845600778,25.824182767030162,58.29868964732938,184548.0,936.7918781725888,5.827720845600778,19.996461921429383,32.47450688029922,41.70131035267062,False
2025-01-04,14,2025,1,198,623.928238464009,414.2228704462215,5.941444799656301,26.31382756921366,59.40876179886023,188062.0,949.8080808080808,5.941444799656301,20.372382769557362,33.09493422964657,40.59123820113977,False
2025-01-04,15,2025,1,197,630.555623461255,426.1460462693743,5.71715589026902,25.54240008087037,58.030490655681774,183699.0,932.4822335025381,5.71715589026902,19.825244190601346,32.48809057481141,41.969509344318226,False
2025-01-04,16,2025,1,198,629.1511131327048,424.4052423064537,5.793287759511745,25.841557260010866,58.312589241713944,184591.99999999997,932.2828282828282,5.793287759511745,20.04826950049912,32.47103198170308,41.687410758286056,False
2025-01-04,17,2025,1,203,624.8519353578977,414.5180203935345,5.837829641516825,26.13881903991711,59.41697519554202,188088.0,926.5418719211823,5.837829641516825,20.300989398400283,33.27815615562491,40.58302480445798,False
2025-01-04,18,2025,1,209,623.8729231045145,412.07903513246754,5.9803004839586045,26.313195769468912,59.52153805329863,188419.0,901.5263157894736,5.9803004839586045,20.332895285510304,33.208342283829715,40.47846194670137,False
2025-01-04,19,2025,1,211,612.6768080347811,402.03049373838337,5.971139387659687,26.84517115455085,61.27288694575367,193962.99999999997,919.255924170616,5.971139387659687,20.874031766891164,34.42771579120282,38.727113054246324,False
2025-01-04,20,2025,1,210,612.6768080347811,402.03049373838337,5.971139387659687,26.84517115455085,61.27288694575367,193962.99999999997,923.6333333333332,5.971139387659687,20.874031766891164,34.42771579120282,38.727113054246324,False
2025-01-04,21,2025,1,211,612.7640286481293,402.31519932810477,5.949658196338089,26.898558232982474,61.21412956949165,193776.99999999997,918.3744075829383,5.949658196338089,20.948900036644385,34.31557133650918,38.785870430508346,False
2025-01-04,22,2025,1,208,643.0889905730047,417.2333058518437,5.768963469338758,25.799226677112426,59.20942897939069,187431.0,901.1105769230769,5.768963469338758,20.030263207773665,33.41020230227827,40.790571020609306,False
