hour,mean_distance,std_distance,mean_pct_500m,std_pct_500m,mean_n_bikes,mean_covered_addresses_per_bike_500m,n_days
0,657.5928457532647,38.06987810446366,58.7239628527342,2.929007418361294,239.26582278481013,784.3140667222816,79
1,659.5198097165065,38.94912100145846,58.57289073655215,2.9549277434926897,238.86075949367088,783.3575464138343,79
2,658.7812825377484,41.677100672797046,58.68515515322264,2.9882506579024155,239.15189873417722,783.6662031582796,79
3,655.1853619811956,38.0438202264428,58.96392679376345,2.7459438684646904,239.7594936708861,785.2650682081014,79
4,653.9508084922893,36.92625936861458,59.021780456466516,2.777463213238094,240.37974683544303,784.1493596847448,79
5,653.3741927729326,36.60804600477499,59.06509872630771,2.7711992234305516,240.60759493670886,783.8817508567528,79
6,651.2220186581387,33.54753706675047,59.16555488572342,2.6211428168211293,241.13924050632912,783.222699450868,79
7,651.8416139244528,33.55832965351635,59.08563621674474,2.614712772596835,240.9493670886076,782.6063290354647,79
8,653.8528922532162,33.1506337494681,58.86487131859198,2.64137824459892,239.5,784.1503855698671,78
9,657.5618991884206,35.311139482626274,58.31052779254678,2.8865375726043765,237.42307692307693,783.3388900603694,78
10,659.7727455576603,35.16164021058398,57.9143448026047,2.9844237484769978,236.82051282051282,780.384947544911,78
11,663.8090477147081,36.44666952931679,57.396204211933494,3.320600574283044,233.5,785.8163879750906,78
12,666.8733749808127,40.59665094281766,57.10039638143986,4.232209885284248,231.35897435897436,789.977923791801,78
13,669.5719030101822,43.34761098365359,56.774318863175175,4.619112123411895,228.52564102564102,796.696338995998,78
14,672.450690310893,47.11135923848578,56.51096366957068,4.332053689764779,227.52564102564102,796.9757932290009,78
15,674.5966125929192,46.61566906634346,56.417724607239265,4.219756565055867,228.12820512820514,793.4804934806938,78
16,675.8974148851989,53.49273725877763,56.634780219548794,4.1678202283902674,229.0,794.9894021845247,78
17,676.9668344627225,57.8845598359325,56.73159543043545,3.989121789268936,228.7948717948718,794.5005714126053,78
18,671.4186474483458,52.59573707223913,57.30715689790861,3.151189948579828,231.71794871794873,792.3136268773713,78
19,663.7824489506648,43.082335124425285,57.988654172583715,3.1042499986816723,234.89743589743588,788.5784695692108,78
20,663.337247614236,41.14109703585838,58.12028721940396,2.906609331107496,236.53846153846155,783.8553605456034,78
21,661.9589294223905,41.23552633124686,58.39308217023377,2.9674339165343393,238.74025974025975,779.9467840215268,77
22,662.664961304587,40.87964857916636,58.38989035074405,3.077370867396628,239.5974025974026,776.3719218443695,77
23,660.80538798974,40.68278164323421,58.60427559400252,2.997559884653312,240.62337662337663,776.186383938976,77
